0.1e6	 1.571966426036927
5e6	 1.744780813689618
10e6	 1.785842587029038
15e6	 1.636261275344356
20e6	 1.329846095981609
25e6	 0.982904932618622
30e6	 0.744655458891310
35e6	 0.712145847699107
40e6	 0.862682304483043
45e6	 1.068427272799266
50e6	 1.178312398471348
55e6	 1.096247798976509
60e6	 0.819924796433339
65e6	 0.443735968314025
70e6	 0.124232862812767
75e6	 0.000000000000000
80e6	 0.099848015832145
85e6	 0.319932530341150
90e6	 0.494470581991971
95e6	 0.490308168724785
100e6	 0.364371166602499
105e6	 0.304371166602499
110e6	 0.284371166602499
115e6	 0.274371166602499
120e6	 0.264371166602499
